date,open,high,low,close,volume,RSI_entry,RSI_exit,RSI_rsi,MACD_entry,MACD_exit,MACD_macd,MACD_macdsignal,MACD_macdhist,STOCH_entry,STOCH_exit,STOCH_slowk,STOCH_slowd,STOCHRSI_entry,STOCHRSI_exit,STOCHRSI_fastk,STOCHRSI_fastd,CCI_entry,CCI_exit,CCI_cci,MFI_entry,MFI_exit,MFI_mfi,WILLR_entry,WILLR_exit,WILLR_willr,CMO_entry,CMO_exit,CMO_cmo,ADX_entry,ADX_exit,ADX_adx,MOM_entry,MOM_exit,MOM_mom,ROC_entry,ROC_exit,ROC_roc,TRIX_entry,TRIX_exit,TRIX_trix,ULTOSC_entry,ULTOSC_exit,ULTOSC_ultosc,APO_entry,APO_exit,APO_apo,PPO_entry,PPO_exit,PPO_ppo,BOP_entry,BOP_exit,BOP_bop,AROON_entry,AROON_exit,AROON_aroondown,AROON_aroonup,AROONOSC_entry,AROONOSC_exit,AROONOSC_aroonosc,ADXR_entry,ADXR_exit,ADXR_adxr,DX_entry,DX_exit,DX_dx,MACDEXT_entry,MACDEXT_exit,MACDEXT_macd,MACDEXT_macdsignal,MACDEXT_macdhist,MACDFIX_entry,MACDFIX_exit,MACDFIX_macd,MACDFIX_macdsignal,MACDFIX_macdhist,MINUS_DI_entry,MINUS_DI_exit,MINUS_DI_minus_di,MINUS_DM_entry,MINUS_DM_exit,MINUS_DM_minus_dm,PLUS_DI_entry,PLUS_DI_exit,PLUS_DI_plus_di,PLUS_DM_entry,PLUS_DM_exit,PLUS_DM_plus_dm,ROCP_entry,ROCP_exit,ROCP_rocp,ROCR_entry,ROCR_exit,ROCR_rocr,ROCR100_entry,ROCR100_exit,ROCR100_rocr100,STOCHF_entry,STOCHF_exit,STOCHF_fastk,STOCHF_fastd,SMA_entry,SMA_exit,SMA_sma_fast,SMA_sma_slow,EMA_entry,EMA_exit,EMA_ema_fast,EMA_ema_slow,DEMA_entry,DEMA_exit,DEMA_dema,TEMA_entry,TEMA_exit,TEMA_tema,KAMA_entry,KAMA_exit,KAMA_kama,WMA_entry,WMA_exit,WMA_wma,TRIMA_entry,TRIMA_exit,TRIMA_trima,T3_entry,T3_exit,T3_t3,SAR_entry,SAR_exit,SAR_sar,BBANDS_entry,BBANDS_exit,BBANDS_upperband,BBANDS_middleband,BBANDS_lowerband,HT_TRENDLINE_entry,HT_TRENDLINE_exit,HT_TRENDLINE_ht_trendline,MA_entry,MA_exit,MA_ma,MAMA_entry,MAMA_exit,MAMA_mama,MAMA_fama,MIDPOINT_entry,MIDPOINT_exit,MIDPOINT_midpoint,MIDPRICE_entry,MIDPRICE_exit,MIDPRICE_midprice,SAREXT_entry,SAREXT_exit,SAREXT_sarext,OBV_entry,OBV_exit,OBV_obv,OBV_obv_sma,AD_entry,AD_exit,AD_ad,AD_ad_sma,ADOSC_entry,ADOSC_exit,ADOSC_adosc,ATR_entry,ATR_exit,ATR_atr,NATR_entry,NATR_exit,NATR_natr,TRANGE_entry,TRANGE_exit,TRANGE_trange,TRANGE_trange_avg,HT_DCPERIOD_entry,HT_DCPERIOD_exit,HT_DCPERIOD_ht_dcperiod,HT_DCPHASE_entry,HT_DCPHASE_exit,HT_DCPHASE_ht_dcphase,HT_PHASOR_entry,HT_PHASOR_exit,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_entry,HT_SINE_exit,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE_entry,HT_TRENDMODE_exit,HT_TRENDMODE_ht_trendmode,tradeable
2025-01-01 00:00:00+00:00,0.281,0.2905,0.2805,0.2904,1857497.0,False,False,,False,False,,,,False,False,,,False,False,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.9400000000000007,False,False,,,False,False,,False,False,,False,False,,False,False,,,,False,False,,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,,False,False,,,False,False,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,,,False,False,,False,False,,False,False,,,False,False,,False,False,,False,False,,False,False,1857497.0,,False,False,1820347.0600000038,,False,False,,False,False,,False,False,,False,False,,,False,False,,False,False,,False,False,,,False,False,,,False,False,0,trade
2025-01-01 01:00:00+00:00,0.2904,0.2911,0.2857,0.2867,1040278.0,False,False,,False,False,,,,False,False,,,False,False,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,True,-0.6851851851851797,False,False,,,False,False,,False,False,,False,False,,False,False,,,,False,False,,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,,False,False,,,False,False,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.2805,False,False,,,,False,False,,False,False,,False,False,,,False,False,,False,False,,False,False,0.2805,False,False,817219.0,,False,False,1165357.2081481512,,False,False,,False,False,,False,False,,False,False,0.005400000000000016,,False,False,,False,False,,False,False,,,False,False,,,False,False,0,trade
2025-01-01 02:00:00+00:00,0.2866,0.289,0.2866,0.2886,611661.0,False,False,,False,False,,,,False,False,,,False,False,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,True,False,0.8333333333333488,False,False,,,False,False,,False,False,,False,False,,False,False,,,,False,False,,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,,False,False,,,False,False,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.280606,False,False,,,,False,False,,False,False,,False,False,,,False,False,,False,False,,False,False,0.280606,False,False,1428880.0,,False,False,1573131.20814817,,False,False,,False,False,,False,False,,False,False,0.0023999999999999577,,False,False,,False,False,,False,False,,,False,False,,,False,False,0,trade
2025-01-01 03:00:00+00:00,0.2887,0.2889,0.2859,0.2864,280007.0,False,False,,False,False,,,,False,False,,,False,False,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,True,-0.766666666666674,False,False,,,False,False,,False,False,,False,False,,False,False,,,,False,False,,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,,False,False,,,False,False,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.28071094,False,False,,,,False,False,,False,False,,False,False,,,False,False,,False,False,,False,False,0.28071094,False,False,1148873.0,,False,False,1386459.8748148368,,False,False,,False,False,,False,False,,False,False,0.0030000000000000027,,False,False,,False,False,,False,False,,,False,False,,,False,False,0,trade
2025-01-01 04:00:00+00:00,0.2863,0.2863,0.2844,0.2846,388426.0,False,False,,False,False,,,,False,False,,,False,False,,,False,False,,False,False,,False,False,-61.32075471698119,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,-0.8947368421052463,False,False,,,False,False,,False,False,,False,False,,False,False,,,,False,False,,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,,False,False,,,False,False,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.2808148306,False,False,,,,False,False,,False,False,,False,False,,,False,False,,False,False,,False,False,0.2808148306,False,False,760447.0,,False,False,1079807.769551692,,False,False,,False,False,,False,False,,False,False,0.0020000000000000018,,False,False,,False,False,,False,False,,,False,False,,,False,False,0,trade
2025-01-01 05:00:00+00:00,0.2845,0.2895,0.2843,0.2892,398999.0,False,False,,False,False,,,,False,False,,,False,False,,,False,False,48.958333333335005,False,False,,False,False,-27.941176470588307,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,True,False,0.9038461538461641,False,False,,,False,False,,False,False,,False,False,,False,False,,,,False,False,,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,,False,False,,,False,False,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.280917682294,False,False,,,,False,False,,False,False,,False,False,,,False,False,,False,False,,False,False,0.280917682294,False,False,1159446.0,,False,False,1432768.4233978507,,False,False,,False,False,,False,False,,False,False,0.005199999999999982,,False,False,,False,False,,False,False,,,False,False,,,False,False,0,trade
2025-01-01 06:00:00+00:00,0.2892,0.2917,0.2874,0.2904,983680.0,False,False,,False,False,,,,False,False,,,False,False,,,False,False,148.16176470588,False,False,,False,False,-17.567567567567842,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.27906976744185386,False,False,,,False,False,,False,False,,False,False,,False,False,,,,False,False,,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,82.43243243243217,64.39016708162089,False,False,,,False,False,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.28101950547105997,False,False,,,,False,False,,False,False,,False,False,,,False,False,,False,False,,False,False,0.28101950547105997,False,False,2143126.0,,False,False,1821665.1675838903,,False,False,,False,False,,False,False,,False,False,0.004300000000000026,,False,False,,False,False,,False,False,,,False,False,,,False,False,0,trade
2025-01-01 07:00:00+00:00,0.2904,0.2909,0.2878,0.288,603007.0,False,False,,False,False,,,,False,False,,,False,False,,,False,False,64.75279106858024,False,False,,False,False,-50.00000000000038,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,True,-0.7741935483871031,False,False,,,False,False,,False,False,,False,False,,False,False,,,,False,False,,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,49.99999999999963,68.16375198728117,False,False,,,False,False,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.28123311536163875,False,False,,,,False,False,,False,False,,False,False,,,False,False,,False,False,,False,False,0.28123311536163875,False,False,1540119.0,,False,False,1296465.5224225917,,False,False,,False,False,,False,False,,False,False,0.0030999999999999917,,False,False,,False,False,,False,False,,,False,False,,,False,False,0,trade
2025-01-01 08:00:00+00:00,0.2881,0.2885,0.2837,0.284,686474.0,False,False,,False,False,,,,True,False,3.7499999999995834,49.38410024897237,False,False,,,False,False,-87.29559748427525,False,False,,True,False,-96.25000000000041,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,-0.8541666666666818,False,False,,,False,False,,False,False,,False,False,,False,False,,,,False,False,,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,True,False,3.7499999999995834,45.3941441441438,False,False,,,False,False,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.28144245305440596,False,False,,,,False,False,,False,False,,False,False,,,False,False,,False,False,,False,False,0.28144245305440596,False,False,853645.0,,False,False,695800.7724225827,,False,False,0.0,False,False,,False,False,,False,False,0.004799999999999971,,False,False,,False,False,,False,False,,,False,False,,,False,False,0,trade
2025-01-01 09:00:00+00:00,0.284,0.285,0.2813,0.2833,704397.0,False,False,,False,False,,,,False,False,19.230769230769212,45.49440503852246,False,False,,,False,False,-109.7112860892391,False,False,,False,False,-80.76923076923079,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,-0.18918918918918431,False,False,,,False,False,,False,False,,False,False,,False,False,,,,False,False,,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,19.230769230769212,24.326923076922814,False,False,,,False,False,,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,True,0.2917,False,False,,,,False,False,,False,False,,False,False,,,False,False,,False,False,,False,False,-0.2917,False,False,149248.0,,False,False,752914.0426928576,,False,False,0.0,False,False,,False,False,,False,False,0.003699999999999981,,False,False,,False,False,,False,False,,,False,False,,,False,False,0,trade
