run_id,iteration,individual_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,class_weight_power,focal_gamma,learning_rate,dropout,hidden_size,num_layers,weight_decay,label_smoothing,batch_size,scheduler_patience,input_seq_length,kernel_size,num_conv_layers,class_weight_power_lower,focal_gamma_lower,learning_rate_lower,dropout_lower,hidden_size_lower,num_layers_lower,weight_decay_lower,label_smoothing_lower,batch_size_lower,scheduler_patience_lower,input_seq_length_lower,kernel_size_lower,num_conv_layers_lower,class_weight_power_upper,focal_gamma_upper,learning_rate_upper,dropout_upper,hidden_size_upper,num_layers_upper,weight_decay_upper,label_smoothing_upper,batch_size_upper,scheduler_patience_upper,input_seq_length_upper,kernel_size_upper,num_conv_layers_upper,pop_size,iterations,n_workers,min_features,epochs_per_eval,np_neighbors,pf_max,elitist_selection,elitist_constant,fitness
5c0a1f76,-1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0.2117927444360079,1.79447980800227,0.0009862057554466304,0.3508836703077697,144.79822285630885,2.3288686092217503,0.0066925822479550826,0.09816332294881218,69.09124156710288,5.187315367552591,10.394777577183117,3.907115195604132,1.2726855703549775,0.15,1.0,0.0003,0.1,96,2,0.0005,0.05,64,5,10,3,1,0.35,4.0,0.0017,0.4,256,3,0.02,0.12,128,10,18,7,3,20,100,25,1,100,3,0.3,False,0.15,-0.006866758695223023
5c0a1f76,-1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0.2588568012894542,3.4630341311555632,0.001463456191053132,0.2797104843875854,147.52509670585584,2.9101321352944987,0.01452442611003655,0.06125432545832776,121.44625859214852,6.8380018071489985,15.002503532101777,5.186748486402424,1.8669360032993383,0.15,1.0,0.0003,0.1,96,2,0.0005,0.05,64,5,10,3,1,0.35,4.0,0.0017,0.4,256,3,0.02,0.12,128,10,18,7,3,20,100,25,1,100,3,0.3,False,0.15,-0.39805305752166426
5c0a1f76,-1,2,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0.2727224413402586,1.1372653461497442,0.0007592916453904103,0.2749388917471089,100.49539773948594,2.7120785500399713,0.008342931005041954,0.08840353727623898,103.52731379835978,8.916967515054193,10.587769914880706,3.728613218906709,1.3768497924374161,0.15,1.0,0.0003,0.1,96,2,0.0005,0.05,64,5,10,3,1,0.35,4.0,0.0017,0.4,256,3,0.02,0.12,128,10,18,7,3,20,100,25,1,100,3,0.3,False,0.15,-0.0
5c0a1f76,-1,3,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0.165511651846861,1.306909404671453,0.0005031468686282361,0.22420864212994854,139.99277912168628,2.6451961271509896,0.01940260829479933,0.09226344110290757,92.0724108668723,5.297732873642791,10.994038535644806,5.938915492643477,2.265955954188389,0.15,1.0,0.0003,0.1,96,2,0.0005,0.05,64,5,10,3,1,0.35,4.0,0.0017,0.4,256,3,0.02,0.12,128,10,18,7,3,20,100,25,1,100,3,0.3,False,0.15,-0.0
5c0a1f76,-1,4,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0.21824944625985657,2.5425436109975403,0.0006712473326450131,0.34391168442996356,227.7312607156949,2.8273915605422597,0.0189244275885221,0.10220890242537681,106.24008482696905,9.543395808579564,12.921307913333727,4.428593185421775,2.0260018465216416,0.15,1.0,0.0003,0.1,96,2,0.0005,0.05,64,5,10,3,1,0.35,4.0,0.0017,0.4,256,3,0.02,0.12,128,10,18,7,3,20,100,25,1,100,3,0.3,False,0.15,-0.10096739066351466
5c0a1f76,-1,5,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0.27367703169853963,1.827295388995414,0.0008224769877324812,0.1891185381712941,191.79018492420244,2.2965797978272713,0.013371400260565556,0.09799285658880788,86.65024226363815,7.686357188124369,10.363682550669488,3.9638171117208896,1.3240757908633538,0.15,1.0,0.0003,0.1,96,2,0.0005,0.05,64,5,10,3,1,0.35,4.0,0.0017,0.4,256,3,0.02,0.12,128,10,18,7,3,20,100,25,1,100,3,0.3,False,0.15,-0.0023633297286127265
5c0a1f76,-1,6,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.20302171074527553,3.814520925543123,0.0014336377813634236,0.3958367435320256,177.78290044225736,2.6501278469684735,0.011983689160366564,0.10102808942295172,123.1179562161004,9.998436583060972,15.003257315606795,3.6368845931342157,2.5529904792485594,0.15,1.0,0.0003,0.1,96,2,0.0005,0.05,64,5,10,3,1,0.35,4.0,0.0017,0.4,256,3,0.02,0.12,128,10,18,7,3,20,100,25,1,100,3,0.3,False,0.15,-0.0
5c0a1f76,-1,7,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0.296605481410656,1.8306237266361396,0.0008891141636192318,0.3754902374678065,238.82669490509318,2.7864871068117267,0.0018686037984092223,0.11892705706401308,81.49001202439264,8.981441952837645,11.021873335112556,5.228832243050283,2.5705935359692575,0.15,1.0,0.0003,0.1,96,2,0.0005,0.05,64,5,10,3,1,0.35,4.0,0.0017,0.4,256,3,0.02,0.12,128,10,18,7,3,20,100,25,1,100,3,0.3,False,0.15,-0.003003966015210524
5c0a1f76,-1,8,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0.1998187777230412,1.4415875102557145,0.000928490651650026,0.37052066835518926,139.31287886095623,2.4376052927273135,0.004508648655477364,0.05013224842285271,125.5420297850071,8.334516426746154,14.91251091372499,4.6504782747159386,2.991947741669662,0.15,1.0,0.0003,0.1,96,2,0.0005,0.05,64,5,10,3,1,0.35,4.0,0.0017,0.4,256,3,0.02,0.12,128,10,18,7,3,20,100,25,1,100,3,0.3,False,0.15,-0.2479436955501233
5c0a1f76,-1,9,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0.207337341660198,1.112041549586876,0.001593003488525697,0.31138670198632856,134.52921857184566,2.4258259140959275,0.010445505478665119,0.06125936038547155,84.68778630921251,5.526438399443857,14.031464451516271,5.623092075902219,2.210190027341029,0.15,1.0,0.0003,0.1,96,2,0.0005,0.05,64,5,10,3,1,0.35,4.0,0.0017,0.4,256,3,0.02,0.12,128,10,18,7,3,20,100,25,1,100,3,0.3,False,0.15,-0.15447803013872993
