run_id,iteration,individual_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,class_weight_power,focal_gamma,learning_rate,dropout,hidden_size,num_layers,weight_decay,label_smoothing,batch_size,scheduler_patience,input_seq_length,class_weight_power_lower,focal_gamma_lower,learning_rate_lower,dropout_lower,hidden_size_lower,num_layers_lower,weight_decay_lower,label_smoothing_lower,batch_size_lower,scheduler_patience_lower,input_seq_length_lower,class_weight_power_upper,focal_gamma_upper,learning_rate_upper,dropout_upper,hidden_size_upper,num_layers_upper,weight_decay_upper,label_smoothing_upper,batch_size_upper,scheduler_patience_upper,input_seq_length_upper,pop_size,iterations,n_workers,min_features,epochs_per_eval,np_neighbors,pf_max,elitist_selection,elitist_constant,fitness
26cc0ba0,-1,10,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0.3658884796316804,1.2105097270060345,0.002950070228672263,0.19197245545783148,275.93782260550165,2.9422765596451432,0.0024703816763667914,0.1663377421785095,103.19815387357194,7.270848707731318,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.02232648835073101
26cc0ba0,-1,11,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0.32162544402008253,1.0624584037287352,0.0025462070710715237,0.1910213977592935,277.5625848345376,2.1566776612543768,0.009954667600818149,0.088354781296442,43.66618872384555,8.442869005726129,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.0643965336880863
26cc0ba0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.37193552494077586,3.3158221497442177,0.0008012456314412801,0.3219709157452097,157.09859041731292,2.0610193295520896,0.013404491504585427,0.19226658171484598,106.58976677810271,9.7504782697007,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.13001145710581116
26cc0ba0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0.31090931320118864,3.101278379022887,0.0013770196458406823,0.3574725628941936,181.77322663414705,2.0,0.005938766371224303,0.16845658755233667,74.95897887360303,7.50043158796535,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.16391083958398722
26cc0ba0,0,2,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0.32162544402008253,1.0624584037287352,0.0025462070710715237,0.1910213977592935,277.5625848345376,2.1566776612543768,0.009954667600818149,0.088354781296442,43.66618872384555,8.442869005726129,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.0643965336880863
26cc0ba0,0,3,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.2936638298788384,2.4210086750598387,0.0010280585871004452,0.4446846371276744,178.37921660022735,2.0355770297384677,0.011370139393507103,0.08384958910036547,156.2121786263858,8.61507705453834,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.1342174106964766
26cc0ba0,0,4,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0.292350416493824,3.5547900007960194,0.0008781655231286283,0.20697845516945057,156.8551872611249,2.467808009118087,0.007068273864530991,0.11610707140086252,99.36676584736529,6.400829696505079,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.09281347373345745
26cc0ba0,0,5,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0.3658884796316804,1.2105097270060345,0.002950070228672263,0.19197245545783148,275.93782260550165,2.9422765596451432,0.0024703816763667914,0.1663377421785095,103.19815387357194,7.270848707731318,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.02232648835073101
26cc0ba0,0,6,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0.36916537816588696,1.2218548357903312,0.002148204008956705,0.3564397197367947,268.20235880816205,2.0999108931413897,0.014907897475792827,0.06870313042278425,95.43164875878999,7.524404691541035,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.025682022763796393
26cc0ba0,0,7,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0.38609803773397555,3.904044542382648,0.001373380761274564,0.20972857725204358,161.4747599233093,2.281404283430864,0.00940258847909494,0.18653321989931904,60.5867511227018,8.104117212141244,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.045891868029498475
26cc0ba0,0,8,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0.3123328680081383,1.443042826116399,0.0010181679081073098,0.3396185093794843,251.32767906408452,2.3124526457311116,0.014881432318561066,0.10915479495172066,79.34162605567943,6.866812857323691,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.040188883121076185
26cc0ba0,0,9,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0.31102846950302354,3.101848499607647,0.0013765786808099007,0.3575395403152447,181.54999620468885,2.265722859804155,0.0059514988635813075,0.1686146633737251,74.7876127914482,7.486488510811676,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.019177924498270084
26cc0ba0,0,10,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0.31741945865480836,2.576579454234763,0.0017298408680467173,0.21012381585493325,150.9101449818677,2.517566694751099,0.002155617830068207,0.08858998152682716,148.36181431052614,10.404955277297717,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.0
26cc0ba0,0,11,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0.27509665408560385,2.042864437503063,0.002128638694162431,0.2067442630863263,206.94508509823373,2.489279059328327,0.01755981336632609,0.1996396994593327,147.38522007016905,11.946725342451227,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.0
26cc0ba0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0.31090931320118864,3.101278379022887,0.0013770196458406823,0.3574725628941936,181.77322663414705,2.0,0.005938766371224303,0.16845658755233667,74.95897887360303,7.50043158796535,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.16391083958398722
26cc0ba0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.2936638298788384,2.4210086750598387,0.0010280585871004452,0.4446846371276744,178.37921660022735,2.0355770297384677,0.011370139393507103,0.08384958910036547,156.2121786263858,8.61507705453834,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.1342174106964766
26cc0ba0,1,2,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.37193552494077586,3.3158221497442177,0.0008012456314412801,0.3219709157452097,157.09859041731292,2.0610193295520896,0.013404491504585427,0.19226658171484598,106.58976677810271,9.7504782697007,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.13001145710581116
26cc0ba0,1,3,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0.292350416493824,3.5547900007960194,0.0008781655231286283,0.20697845516945057,156.8551872611249,2.467808009118087,0.007068273864530991,0.11610707140086252,99.36676584736529,6.400829696505079,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.09281347373345745
26cc0ba0,1,4,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0.32162544402008253,1.210076565340508,0.0025462070710715237,0.32961961726001465,277.5625848345376,2.1566776612543768,0.009954667600818149,0.07237532500481672,86.92196321170303,8.442869005726129,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.17900535833868372
26cc0ba0,1,5,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0.38609803773397555,3.904044542382648,0.001373380761274564,0.20972857725204358,161.4747599233093,2.281404283430864,0.00940258847909494,0.18653321989931904,60.5867511227018,8.104117212141244,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.045891868029498475
26cc0ba0,1,6,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0.29406436114783857,1.443042826116399,0.0010181679081073098,0.2182022982563071,164.5987561299205,2.3124526457311116,0.007730939660177958,0.11587127571376822,79.34162605567943,6.4470559116447,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.06624746104019275
26cc0ba0,1,7,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.36916537816588696,1.2218548357903312,0.0008,0.3564397197367947,150.0,2.007780851030577,0.014907897475792827,0.09039378915185199,160.0,7.524404691541035,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.03718170070593948
26cc0ba0,1,8,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0.3123328680081383,1.443042826116399,0.0010181679081073098,0.3396185093794843,251.32767906408452,2.3124526457311116,0.014881432318561066,0.10915479495172066,79.34162605567943,6.866812857323691,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.03716748476546992
26cc0ba0,1,9,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0.29363414912606384,2.4198449400818127,0.0010274628742631946,0.444833591101381,178.37379690090853,2.035183649764445,0.01137940128050411,0.08370470321342079,156.35135470263197,8.617006110267425,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.06624746104019275
26cc0ba0,1,10,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0.31741945865480836,2.576579454234763,0.0017298408680467173,0.21012381585493325,150.9101449818677,2.517566694751099,0.002155617830068207,0.08858998152682716,148.36181431052614,10.404955277297717,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.0
26cc0ba0,1,11,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0.27634131182029775,2.0796492820623214,0.0021025164098881026,0.21198277786925906,206.07024505262785,2.4722743190868592,0.017155927523026613,0.19855594018578637,144.8680687743335,11.792195797622378,16.0,0.25,1.0,0.0008,0.18,150,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,300,3,0.018,0.2,160,12,16,12,70,15,1,100,2,0.18,False,0.28,-0.002425162205864184
